timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1544248708196,19734,View map,200,OK,ThreadGroup 1-51,text,true,,4157,472,120,120,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.95%2C+27.44%2C+54.25%2C+27.74%29,19671,0,1
1544248708196,19734,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-51,,true,,4157,472,120,120,null,19671,0,1
1544248708193,19938,View map,200,OK,ThreadGroup 1-7,text,true,,61868,472,119,119,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.93%2C+27.44%2C+54.23%2C+27.74%29,19874,0,0
1544248708192,19938,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-7,,true,,61868,472,119,119,null,19874,2,0
1544248707826,21251,View map,200,OK,ThreadGroup 1-81,text,true,,141168,472,118,118,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.90%2C+27.44%2C+54.20%2C+27.74%29,21210,0,1
1544248707826,21251,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-81,,true,,141168,472,118,118,null,21210,1,1
1544248707498,21723,View map,200,OK,ThreadGroup 1-52,text,true,,233784,472,117,117,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.87%2C+27.44%2C+54.17%2C+27.74%29,21721,0,0
1544248707497,21723,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-52,,true,,233784,472,117,117,null,21721,1,0
1544248707340,21905,View map,200,OK,ThreadGroup 1-11,text,true,,312216,472,116,116,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.84%2C+27.44%2C+54.14%2C+27.74%29,21884,0,1
1544248707340,21905,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-11,,true,,312216,472,116,116,null,21884,0,1
1544248709469,21447,View map,200,OK,ThreadGroup 1-54,text,true,,3450,472,115,115,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.95%2C+27.47%2C+54.25%2C+27.77%29,21382,0,1
1544248709469,21447,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-54,,true,,3450,472,115,115,null,21382,0,1
1544248709327,21903,View map,200,OK,ThreadGroup 1-84,text,true,,55844,472,114,114,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.93%2C+27.47%2C+54.23%2C+27.77%29,21850,0,1
1544248709327,21903,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-84,,true,,55844,472,114,114,null,21850,0,1
1544248708827,22461,View map,200,OK,ThreadGroup 1-83,text,true,,125990,472,113,113,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.90%2C+27.47%2C+54.20%2C+27.77%29,22457,0,0
1544248708826,22461,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-83,,true,,125990,472,113,113,null,22457,2,0
1544248708198,23116,View map,200,OK,ThreadGroup 1-22,text,true,,272328,472,112,112,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.84%2C+27.47%2C+54.14%2C+27.77%29,23095,0,1
1544248708198,23116,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-22,,true,,272328,472,112,112,null,23095,0,1
1544248708326,23052,View map,200,OK,ThreadGroup 1-82,text,true,,204477,472,111,111,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.87%2C+27.47%2C+54.17%2C+27.77%29,23041,0,1
1544248708326,23052,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-82,,true,,204477,472,111,111,null,23041,0,1
1544248709828,22695,View map,200,OK,ThreadGroup 1-85,text,true,,3094,472,110,110,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.95%2C+27.50%2C+54.25%2C+27.80%29,22633,0,1
1544248709827,22695,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-85,,true,,3094,472,110,110,null,22633,2,1
1544248709658,23015,View map,200,OK,ThreadGroup 1-53,text,true,,49457,472,109,109,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.93%2C+27.50%2C+54.23%2C+27.80%29,22949,0,1
1544248709658,23015,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-53,,true,,49457,472,109,109,null,22949,1,1
1544248709639,23464,View map,200,OK,ThreadGroup 1-18,text,true,,108243,472,108,108,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.90%2C+27.50%2C+54.20%2C+27.80%29,23434,0,1
1544248709639,23464,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-18,,true,,108243,472,108,108,null,23434,0,1
1544248709612,23772,View map,200,OK,ThreadGroup 1-55,text,true,,229866,472,107,107,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.84%2C+27.50%2C+54.14%2C+27.80%29,23751,0,1
1544248709611,23772,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-55,,true,,229866,472,107,107,null,23751,2,1
1544248709637,23836,View map,200,OK,ThreadGroup 1-3,text,true,,173656,472,106,106,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.87%2C+27.50%2C+54.17%2C+27.80%29,23834,0,0
1544248709636,23836,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-3,,true,,173656,472,106,106,null,23834,2,0
1544248710891,23671,View map,200,OK,ThreadGroup 1-9,text,true,,36378,472,105,105,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.93%2C+27.53%2C+54.23%2C+27.83%29,23630,0,0
1544248710890,23671,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-9,,true,,36378,472,105,105,null,23630,1,0
1544248710329,24382,View map,200,OK,ThreadGroup 1-86,text,true,,179272,472,104,104,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.84%2C+27.53%2C+54.14%2C+27.83%29,24358,0,1
1544248710328,24382,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-86,,true,,179272,472,104,104,null,24358,1,1
1544248710829,23933,View map,200,OK,ThreadGroup 1-87,text,true,,85966,472,103,103,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.90%2C+27.53%2C+54.20%2C+27.83%29,23912,0,1
1544248710829,23933,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-87,,true,,85966,472,103,103,null,23912,0,1
1544248710986,23807,View map,200,OK,ThreadGroup 1-56,text,true,,2390,472,102,102,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.95%2C+27.53%2C+54.25%2C+27.83%29,23800,0,1
1544248710986,23807,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-56,,true,,2390,472,102,102,null,23800,1,1
1544248710789,24078,View map,200,OK,ThreadGroup 1-37,text,true,,134055,472,101,101,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.87%2C+27.53%2C+54.17%2C+27.83%29,24076,0,0
1544248710788,24078,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-37,,true,,134055,472,101,101,null,24076,2,0
1544248712015,23917,View map,200,OK,ThreadGroup 1-14,text,true,,2038,472,100,100,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.95%2C+27.56%2C+54.25%2C+27.86%29,23875,0,0
1544248712014,23917,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-14,,true,,2038,472,100,100,null,23875,1,0
1544248711830,24206,View map,200,OK,ThreadGroup 1-89,text,true,,28594,472,99,99,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.93%2C+27.56%2C+54.23%2C+27.86%29,24163,0,1
1544248711830,24206,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-89,,true,,28594,472,99,99,null,24163,1,1
1544248710989,25123,View map,200,OK,ThreadGroup 1-20,text,true,,143537,472,98,98,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.84%2C+27.56%2C+54.14%2C+27.86%29,25111,0,1
1544248710989,25123,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-20,,true,,143537,472,98,98,null,25111,0,1
1544248711330,24786,View map,200,OK,ThreadGroup 1-88,text,true,,66821,472,97,97,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.90%2C+27.56%2C+54.20%2C+27.86%29,24785,0,1
1544248711329,24786,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-88,,true,,66821,472,97,97,null,24785,1,1
1544248711078,25053,View map,200,OK,ThreadGroup 1-24,text,true,,106793,472,96,96,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.87%2C+27.56%2C+54.17%2C+27.86%29,25040,0,1
1544248711078,25053,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-24,,true,,106793,472,96,96,null,25040,1,1
1544248712150,24941,View map,200,OK,ThreadGroup 1-57,text,true,,20090,472,95,95,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.93%2C+27.59%2C+54.23%2C+27.89%29,24927,0,0
1544248712149,24941,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-57,,true,,20090,472,95,95,null,24927,1,0
1544248712331,24812,View map,200,OK,ThreadGroup 1-90,text,true,,1328,472,94,94,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.95%2C+27.59%2C+54.25%2C+27.89%29,24789,0,1
1544248712330,24812,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-90,,true,,1328,472,94,94,null,24789,1,1
1544248712109,25086,View map,200,OK,ThreadGroup 1-59,text,true,,101154,472,93,93,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.84%2C+27.59%2C+54.14%2C+27.89%29,25065,0,1
1544248712109,25086,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-59,,true,,101154,472,93,93,null,25065,0,1
1544248712131,25068,View map,200,OK,ThreadGroup 1-58,text,true,,47377,472,92,92,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.90%2C+27.59%2C+54.20%2C+27.89%29,25066,0,1
1544248712131,25068,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-58,,true,,47377,472,92,92,null,25066,0,1
1544248712126,25091,View map,200,OK,ThreadGroup 1-36,text,true,,76072,472,91,91,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.87%2C+27.59%2C+54.17%2C+27.89%29,25076,0,0
1544248712126,25091,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-36,,true,,76072,472,91,91,null,25076,0,0
1544248713022,25069,View map,200,OK,ThreadGroup 1-38,text,true,,13719,472,90,90,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.93%2C+27.62%2C+54.23%2C+27.92%29,25048,0,0
1544248713021,25069,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-38,,true,,13719,472,90,90,null,25048,1,0
1544248713023,25109,View map,200,OK,ThreadGroup 1-23,text,true,,1328,472,89,89,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.95%2C+27.62%2C+54.25%2C+27.92%29,25100,0,0
1544248713023,25109,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-23,,true,,1328,472,89,89,null,25100,0,0
1544248712832,25301,View map,200,OK,ThreadGroup 1-91,text,true,,66067,472,89,89,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.84%2C+27.62%2C+54.14%2C+27.92%29,25300,0,0
1544248712831,25301,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-91,,true,,66067,472,89,89,null,25300,2,0
1544248713020,25116,View map,200,OK,ThreadGroup 1-39,text,true,,32509,472,88,88,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.90%2C+27.62%2C+54.20%2C+27.92%29,25115,0,1
1544248713020,25116,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-39,,true,,32509,472,88,88,null,25115,0,1
1544248713019,25135,View map,200,OK,ThreadGroup 1-60,text,true,,53033,472,86,86,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.87%2C+27.62%2C+54.17%2C+27.92%29,25117,0,0
1544248713018,25135,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-60,,true,,53033,472,86,86,null,25117,1,0
1544248713023,25724,View map,200,OK,ThreadGroup 1-2,text,true,,27455,472,85,85,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.84%2C+27.65%2C+54.14%2C+27.95%29,25716,0,1
1544248713023,25724,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-2,,true,,27455,472,85,85,null,25716,0,1
1544248713332,25433,View map,200,OK,ThreadGroup 1-92,text,true,,23956,472,84,84,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.87%2C+27.65%2C+54.17%2C+27.95%29,25430,0,0
1544248713331,25433,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-92,,true,,23956,472,84,84,null,25430,1,0
1544248713632,25135,View map,200,OK,ThreadGroup 1-61,text,true,,14783,472,83,83,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.90%2C+27.65%2C+54.20%2C+27.95%29,25134,0,1
1544248713632,25135,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-61,,true,,14783,472,83,83,null,25134,0,1
1544248713633,25135,View map,200,OK,ThreadGroup 1-62,text,true,,6646,472,82,82,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.93%2C+27.65%2C+54.23%2C+27.95%29,25134,0,1
1544248713633,25135,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-62,,true,,6646,472,82,82,null,25134,1,1
1544248713634,25170,View map,200,OK,ThreadGroup 1-40,text,true,,628,472,81,81,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.95%2C+27.65%2C+54.25%2C+27.95%29,25144,0,0
1544248713634,25170,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-40,,true,,628,472,81,81,null,25144,0,0
1544248713635,25565,View map,200,OK,ThreadGroup 1-13,text,true,,275,472,80,80,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.84%2C+27.68%2C+54.14%2C+27.98%29,25564,0,1
1544248713635,25565,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-13,,true,,275,472,80,80,null,25564,0,1
1544248713636,25571,View map,200,OK,ThreadGroup 1-19,text,true,,275,472,79,79,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.87%2C+27.68%2C+54.17%2C+27.98%29,25571,0,0
1544248713635,25571,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-19,,true,,275,472,79,79,null,25571,2,0
1544248713832,25378,View map,200,OK,ThreadGroup 1-93,text,true,,275,472,78,78,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.90%2C+27.68%2C+54.20%2C+27.98%29,25376,0,0
1544248713831,25378,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-93,,true,,275,472,78,78,null,25376,2,0
1544248714068,25221,View map,200,OK,ThreadGroup 1-25,text,true,,275,472,77,77,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.93%2C+27.68%2C+54.23%2C+27.98%29,25220,0,0
1544248714068,25221,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-25,,true,,275,472,77,77,null,25220,1,0
1544248714073,25218,View map,200,OK,ThreadGroup 1-26,text,true,,275,472,76,76,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.95%2C+27.68%2C+54.25%2C+27.98%29,25218,0,1
1544248714073,25218,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-26,,true,,275,472,76,76,null,25218,1,1
1544248714834,25243,View map,200,OK,ThreadGroup 1-95,text,true,,4157,472,75,75,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.95%2C+27.44%2C+54.25%2C+27.74%29,25190,0,0
1544248714833,25243,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-95,,true,,4157,472,75,75,null,25190,4,0
1544248714333,26405,View map,200,OK,ThreadGroup 1-94,text,true,,61868,472,74,74,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.93%2C+27.44%2C+54.23%2C+27.74%29,26344,0,0
1544248714332,26405,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-94,,true,,61868,472,74,74,null,26344,2,0
1544248714156,27331,View map,200,OK,ThreadGroup 1-4,text,true,,141168,472,73,73,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.90%2C+27.44%2C+54.20%2C+27.74%29,27277,0,1
1544248714156,27331,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-4,,true,,141168,472,73,73,null,27277,0,1
1544248714075,27703,View map,200,OK,ThreadGroup 1-63,text,true,,312216,472,72,72,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.84%2C+27.44%2C+54.14%2C+27.74%29,27701,0,1
1544248714074,27703,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-63,,true,,312216,472,72,72,null,27701,1,1
1544248714083,27709,View map,200,OK,ThreadGroup 1-64,text,true,,233784,472,71,71,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.87%2C+27.44%2C+54.17%2C+27.74%29,27696,0,1
1544248714083,27709,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-64,,true,,233784,472,71,71,null,27696,0,1
1544248716317,26551,View map,200,OK,ThreadGroup 1-29,text,true,,3450,472,70,70,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.95%2C+27.47%2C+54.25%2C+27.77%29,26488,0,1
1544248716317,26551,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-29,,true,,3450,472,70,70,null,26488,0,1
1544248715834,27305,View map,200,OK,ThreadGroup 1-97,text,true,,55844,472,69,69,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.93%2C+27.47%2C+54.23%2C+27.77%29,27242,0,0
1544248715833,27305,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-97,,true,,55844,472,69,69,null,27242,1,0
1544248715591,28228,View map,200,OK,ThreadGroup 1-1,text,true,,125990,472,68,68,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.90%2C+27.47%2C+54.20%2C+27.77%29,28198,0,1
1544248715591,28228,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-1,,true,,125990,472,68,68,null,28198,1,1
1544248715334,28628,View map,200,OK,ThreadGroup 1-96,text,true,,272328,472,67,67,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.84%2C+27.47%2C+54.14%2C+27.77%29,28626,0,0
1544248715333,28628,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-96,,true,,272328,472,67,67,null,28626,1,0
1544248715340,28637,View map,200,OK,ThreadGroup 1-65,text,true,,204477,472,66,66,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.87%2C+27.47%2C+54.17%2C+27.77%29,28625,0,0
1544248715339,28637,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-65,,true,,204477,472,66,66,null,28625,1,0
1544248717334,27715,View map,200,OK,ThreadGroup 1-100,text,true,,3094,472,65,65,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.95%2C+27.50%2C+54.25%2C+27.80%29,27651,0,1
1544248717334,27715,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-100,,true,,3094,472,65,65,null,27651,0,1
1544248716835,28443,View map,200,OK,ThreadGroup 1-99,text,true,,49457,472,64,64,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.93%2C+27.50%2C+54.23%2C+27.80%29,28379,0,1
1544248716834,28443,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-99,,true,,49457,472,64,64,null,28379,1,1
1544248716751,29051,View map,200,OK,ThreadGroup 1-41,text,true,,108243,472,63,63,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.90%2C+27.50%2C+54.20%2C+27.80%29,29036,0,0
1544248716751,29051,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-41,,true,,108243,472,63,63,null,29036,0,0
1544248716334,29533,View map,200,OK,ThreadGroup 1-98,text,true,,229866,472,62,62,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.84%2C+27.50%2C+54.14%2C+27.80%29,29532,0,1
1544248716334,29533,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-98,,true,,229866,472,62,62,null,29532,1,1
1544248716668,29205,View map,200,OK,ThreadGroup 1-27,text,true,,173656,472,61,61,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.87%2C+27.50%2C+54.17%2C+27.80%29,29203,0,1
1544248716668,29205,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-27,,true,,173656,472,61,61,null,29203,0,1
1544248718583,28316,View map,200,OK,ThreadGroup 1-28,text,true,,2390,472,60,60,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.95%2C+27.53%2C+54.25%2C+27.83%29,28255,0,0
1544248718583,28316,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-28,,true,,2390,472,60,60,null,28255,1,0
1544248718508,28545,View map,200,OK,ThreadGroup 1-10,text,true,,36378,472,59,59,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.93%2C+27.53%2C+54.23%2C+27.83%29,28484,0,0
1544248718507,28545,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-10,,true,,36378,472,59,59,null,28484,1,0
1544248717834,29471,View map,200,OK,ThreadGroup 1-101,text,true,,179272,472,58,58,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.84%2C+27.53%2C+54.14%2C+27.83%29,29470,0,1
1544248717834,29471,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-101,,true,,179272,472,58,58,null,29470,1,1
1544248718373,28934,View map,200,OK,ThreadGroup 1-42,text,true,,85966,472,57,57,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.90%2C+27.53%2C+54.20%2C+27.83%29,28933,0,0
1544248718373,28934,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-42,,true,,85966,472,57,57,null,28933,0,0
1544248718335,29124,View map,200,OK,ThreadGroup 1-102,text,true,,134055,472,56,56,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.87%2C+27.53%2C+54.17%2C+27.83%29,29122,0,1
1544248718334,29124,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-102,,true,,134055,472,56,56,null,29122,2,1
1544248719837,28684,View map,200,OK,ThreadGroup 1-105,text,true,,2038,472,55,55,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.95%2C+27.56%2C+54.25%2C+27.86%29,28643,0,0
1544248719836,28684,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-105,,true,,2038,472,55,55,null,28643,2,0
1544248719339,29245,View map,200,OK,ThreadGroup 1-104,text,true,,28594,472,54,54,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.93%2C+27.56%2C+54.23%2C+27.86%29,29224,0,1
1544248719337,29245,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-104,,true,,28594,472,54,54,null,29224,3,1
1544248718633,29978,View map,200,OK,ThreadGroup 1-15,text,true,,143537,472,53,53,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.84%2C+27.56%2C+54.14%2C+27.86%29,29977,0,1
1544248718633,29978,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-15,,true,,143537,472,53,53,null,29977,1,1
1544248718729,29885,View map,200,OK,ThreadGroup 1-66,text,true,,106793,472,52,52,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.87%2C+27.56%2C+54.17%2C+27.86%29,29884,0,0
1544248718728,29885,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-66,,true,,106793,472,52,52,null,29884,1,0
1544248718836,29780,View map,200,OK,ThreadGroup 1-103,text,true,,66821,472,51,51,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.90%2C+27.56%2C+54.20%2C+27.86%29,29778,0,1
1544248718835,29780,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-103,,true,,66821,472,51,51,null,29778,1,1
1544248720783,28809,View map,200,OK,ThreadGroup 1-67,text,true,,1328,472,50,50,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.95%2C+27.59%2C+54.25%2C+27.89%29,28794,0,1
1544248720783,28809,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-67,,true,,1328,472,50,50,null,28794,0,1
1544248720701,28943,View map,200,OK,ThreadGroup 1-30,text,true,,20090,472,49,49,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.93%2C+27.59%2C+54.23%2C+27.89%29,28922,0,1
1544248720701,28943,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-30,,true,,20090,472,49,49,null,28922,0,1
1544248719886,29798,View map,200,OK,ThreadGroup 1-32,text,true,,101154,472,48,48,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.84%2C+27.59%2C+54.14%2C+27.89%29,29789,0,1
1544248719886,29798,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-32,,true,,101154,472,48,48,null,29789,0,1
1544248720337,29349,View map,200,OK,ThreadGroup 1-106,text,true,,47377,472,47,47,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.90%2C+27.59%2C+54.20%2C+27.89%29,29348,0,1
1544248720336,29349,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-106,,true,,47377,472,47,47,null,29348,1,1
1544248720116,29592,View map,200,OK,ThreadGroup 1-31,text,true,,76072,472,46,46,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.87%2C+27.59%2C+54.17%2C+27.89%29,29573,0,0
1544248720116,29592,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-31,,true,,76072,472,46,46,null,29573,0,0
1544248721857,28694,View map,200,OK,ThreadGroup 1-17,text,true,,1328,472,45,45,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.95%2C+27.62%2C+54.25%2C+27.92%29,28693,0,0
